0000.420065 000001DB 8 FD 80 BB 6A 00 00 02 23
0000.420321 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.421212 0000011A 8 01 40 00 AA 80 00 03 CE
0000.424402 000001DA 8 BC 64 18 00 00 01 01 5C
0000.429450 000001D4 8 F7 07 00 00 47 46 00 BC
0000.429696 000001F2 8 10 64 00 00 00 1E 01 0D
0000.429957 000001DB 8 FD 80 BB 6A 00 00 03 A6
0000.430412 000001DC 8 3D 81 9F FD 08 C0 CF 57
0000.430658 0000011A 8 01 40 00 AA C0 00 00 03
0000.434406 000001DA 8 BC 64 18 00 00 01 02 56
0000.435599 0000056E 1 46       
0000.439705 000001D4 8 F7 07 00 00 87 46 00 70
0000.439946 000001F2 8 10 64 00 00 00 1E 02 0E
0000.440181 000001DB 8 FD 60 BB 6A 00 00 00 9E
0000.440422 00000284 8 00 00 00 00 00 00 EA 70
0000.440663 000001DC 8 3D 81 9F FD 0C C8 C8 03
0000.440873 0000050C 6 00 00 00 01 5D 5F  
0000.441221 0000011A 8 01 40 00 55 00 00 01 15
0000.444400 000001DA 8 BC 64 18 00 00 01 03 D3
0000.449904 000001D4 8 F7 07 00 00 C7 46 00 B7
0000.450140 000001DB 8 FD 80 BB 6A 00 00 01 29
0000.450386 000001F2 8 10 64 00 00 00 1E 03 0F
0000.450621 000001DC 8 3D 81 9F FD 01 09 05 40
0000.451169 0000011A 8 01 40 00 55 40 00 02 D8
0000.454395 000001DA 8 BC 64 18 00 00 01 00 D9
0000.459955 000001DB 8 FD 60 BB 6A 00 00 02 11
0000.460196 000001D4 8 F7 07 00 00 07 46 00 7B
0000.460441 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.460682 000001F2 8 10 64 00 00 00 1E 00 0C
0000.460928 00000284 8 00 00 00 00 00 00 EB 71
0000.461127 0000050A 6 85 32 A0 0E 80 20  
0000.461368 0000011A 8 01 40 00 AA 80 00 03 CE
0000.464394 000001DA 8 BC 64 18 00 00 01 01 5C
0000.469954 000001DB 8 FD 60 BB 6A 00 00 03 94
0000.470195 000001DC 8 3D 81 9F FD 08 C0 CF 57
0000.470430 0000011A 8 01 40 00 AA C0 00 00 03
0000.470671 000001D4 8 F7 07 00 00 47 46 00 BC
0000.470907 000001F2 8 10 64 00 00 00 1E 01 0D
0000.472898 00000380 8 02 04 10 21 00 00 00 B0
0000.473144 000005BF 8 00 00 00 00 28 00 00 09
0000.474398 000001DA 8 BC 64 18 00 00 01 02 56
0000.479954 000001DB 8 FD 60 BB 6A 00 00 00 9E
0000.480199 000001DC 8 3D 81 9F FD 0C C8 C8 03
0000.480681 000001D4 8 F7 07 00 00 87 46 00 70
0000.480926 000001F2 8 10 64 00 00 00 1E 02 0E
0000.481177 00000284 8 00 00 00 00 00 00 EC 72
0000.481413 0000011A 8 01 40 00 55 00 00 01 15
0000.481623 0000050B 6 00 00 06 C0 00 60  
0000.484398 000001DA 8 BC 64 18 00 00 01 03 D3
0000.489958 000001DB 8 FD 60 BB 6A 00 00 01 1B
0000.490204 000001DC 8 3D 81 9F FD 01 09 05 40
0000.490885 000001D4 8 F7 07 00 00 C7 46 00 B7
0000.491120 000001F2 8 10 64 00 00 00 1E 03 0F
0000.491366 0000011A 8 01 40 00 55 40 00 02 D8
0000.494392 000001DA 8 BC 64 18 00 00 01 00 D9
0000.494638 0000055A 8 00 30 2F 00 5F 30 5B 68
0000.499963 000001DB 8 FD 60 BB 6A 00 00 02 11
0000.500213 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.501166 000001D4 8 F7 07 00 00 07 46 00 7B
0000.501401 0000011A 8 01 40 00 AA 80 00 03 CE
0000.501647 000001F2 8 10 64 00 00 00 1E 00 0C
0000.501893 00000284 8 00 00 00 00 00 00 ED 73
0000.504391 000001DA 8 BC 64 18 00 00 01 01 5C
0000.510126 000001DB 8 FD 60 BB 6A 00 00 03 94
0000.510366 000001DC 8 3D 81 9F FD 08 C0 CF 57
0000.510612 0000011A 8 01 40 00 AA C0 00 00 03
0000.510837 0000055B 8 8E C0 AA 00 E1 C0 13 67
0000.511355 000001D4 8 F7 07 00 00 47 46 00 BC
0000.511600 000001F2 8 10 64 00 00 00 1E 01 0D
0000.514396 000001DA 8 BC 64 18 00 00 01 02 56
0000.514683 0000054A 8 10 00 70 06 24 00 00 2B
0000.515707 0000054B 8 00 48 98 12 1C 00 00 00
0000.516679 0000054C 8 72 66 40 00 00 60 56 00
0000.517683 0000054F 8 2F 01 00 00 07 0F 8C 50
0000.519977 000001DB 8 FD 60 BB 6A 00 00 00 9E
0000.520212 000001DC 8 3D 81 9F FD 0C C8 C8 03
0000.521236 0000011A 8 01 40 00 55 00 00 01 15
0000.521707 000001D4 8 F7 07 00 00 87 46 00 70
0000.521953 000001F2 8 10 64 00 00 00 1E 02 0E
0000.522194 00000284 8 00 00 00 00 00 00 EE 74
0000.524395 000001DA 8 BC 64 18 00 00 01 03 D3
0000.529935 000001DB 8 FD 60 BB 6A 00 00 01 1B
0000.530201 000001DC 8 3D 81 9F FD 01 09 05 40
0000.531189 0000011A 8 01 40 00 55 40 00 02 D8
0000.531891 000001D4 8 F7 07 00 00 C7 46 00 B7
0000.532126 000001F2 8 10 64 00 00 00 1E 03 0F
0000.534395 000001DA 8 BC 64 18 00 00 01 00 D9
0000.535915 0000056E 1 46       
0000.539965 000001DB 8 FD 80 BB 6A 00 00 02 23
0000.540211 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.541240 0000011A 8 01 40 00 AA 80 00 03 CE
0000.542146 000001D4 8 F7 07 00 00 07 46 00 7B
0000.542382 000001F2 8 10 64 00 00 00 1E 00 0C
0000.542638 00000284 8 00 00 00 00 00 00 EF 75
0000.542832 0000050C 6 00 00 00 02 5D 63  
0000.544394 000001DA 8 BC 64 18 00 00 01 01 5C
0000.549939 000001DB 8 FD 80 BB 6A 00 00 03 A6
0000.550195 000001DC 8 3D 81 9F FD 08 C0 CF 57
0000.550482 0000011A 8 01 40 00 AA C0 00 00 03
0000.552335 000001D4 8 F7 07 00 00 47 46 00 BC
0000.552576 000001F2 8 10 64 00 00 00 1E 01 0D
0000.554398 000001DA 8 BC 64 18 00 00 01 02 56
0000.559964 000001DB 8 FD 80 BB 6A 00 00 00 AC
0000.560204 000001DC 8 3D 81 9F FD 0C C8 C8 03
0000.561249 0000011A 8 01 40 00 55 00 00 01 15
0000.562590 000001D4 8 F7 07 00 00 87 46 00 70
0000.562841 000001F2 8 10 64 00 00 00 1E 02 0E
0000.563082 00000284 8 00 00 00 00 00 00 F0 76
0000.563282 0000050A 6 85 52 A0 0E 80 20  
0000.564388 000001DA 8 BC 64 18 00 00 01 03 D3
0000.569943 000001DB 8 FD 80 BB 6A 00 00 01 29
0000.570204 000001DC 8 3D 81 9F FD 01 09 05 40
0000.571207 0000011A 8 01 40 00 55 40 00 02 D8
0000.572851 000001D4 8 F7 07 00 00 C7 46 00 B7
0000.573097 000001F2 8 10 64 00 00 00 1E 03 0F
0000.573337 00000284 8 00 00 00 00 00 00 F1 77
0000.573583 00000380 8 02 04 10 21 00 00 00 8D
0000.573829 000005BF 8 00 00 00 00 28 00 00 1A
0000.574392 000001DA 8 BC 64 18 00 00 01 00 D9
0000.579942 000001DB 8 FD 80 BB 6A 00 00 02 23
0000.580203 000001DC 8 3D 81 9F FD 05 60 C6 06
0000.581248 0000011A 8 01 40 00 AA 80 00 03 CE
0000.583101 000001D4 8 F7 07 00 00 07 46 00 7B
0000.583347 000001F2 8 10 64 00 00 00 1E 00 0C
0000.583557 0000050B 6 00 00 06 C0 00 60  
0000.584391 000001DA 8 BC 64 18 00 00 01 01 5C
0000.589947 000001DB 8 FD 80 BB 6A 00 00 03 A6
